time_period,rainfall,mean_temperature,disease_cases,location
2024-06-08,72.98560135823925,25.082914886345634,33,Finnmark
2024-06-09,58.25037020940737,23.56282687662878,36,Finnmark
2024-06-10,133.5554905668576,26.79176445594958,43,Finnmark
2024-06-11,15.765712935867805,21.250658150160397,36,Finnmark
2024-06-12,10.625610920257431,25.601038082289175,32,Finnmark
2024-06-13,22.51747256685766,23.741518298014125,31,Finnmark
2024-06-14,18.863682017387298,25.110465690715056,28,Finnmark
2024-06-15,10.349242679701463,25.47544710073379,25,Finnmark
2024-06-16,19.04111934530442,23.789275638807933,23,Finnmark
2024-06-17,18.26026497245496,26.100593067122375,24,Finnmark
2024-06-18,19.40117690874101,25.108393827568197,21,Finnmark
2024-06-19,18.780848527298197,23.350261449238634,23,Finnmark
2024-06-20,6.007123253349397,21.485720851495216,22,Finnmark
2024-06-21,6.710598148348881,24.753534875313683,26,Finnmark
2024-06-22,13.584803409774374,22.458294601201672,26,Finnmark
2024-06-23,21.104306321785472,21.606593953672526,30,Finnmark
2024-06-24,9.542275219580537,23.878655252654248,29,Finnmark
2024-06-25,18.633009973380574,21.06250432555956,29,Finnmark
2024-06-26,17.45129173091523,25.55539817732416,23,Finnmark
2024-06-27,18.346197470024293,26.701251549102224,27,Finnmark
2024-06-28,14.334986890267569,25.388231380841617,26,Finnmark
2024-06-29,25.098277547255243,26.895135052282573,28,Finnmark
2024-06-30,20.703917802712667,21.301980417871825,28,Finnmark
2024-07-01,22.41861984768664,22.520702566406587,26,Finnmark
2024-07-02,18.303507289183038,24.034016498885155,27,Finnmark
2024-07-03,22.43828577692811,25.176775304260754,29,Finnmark
2024-07-04,29.422676063383914,25.14261693856683,31,Finnmark
2024-07-05,25.638932939529376,22.93908855355589,30,Finnmark
2024-07-06,10.305771103668233,24.105288646957103,28,Finnmark
2024-07-07,17.617920360293468,21.627875608241837,28,Finnmark
2024-07-08,4.750542192193182,19.883349780988322,26,Finnmark
2024-07-09,13.55688299941357,27.06198777186483,27,Finnmark
2024-07-10,13.272460273871562,21.174402780988,25,Finnmark
2024-07-11,16.51853330603187,26.41006736844363,24,Finnmark
2024-07-12,21.78717928735378,21.626241999060632,24,Finnmark
2024-07-13,23.02996636867641,21.5725317094004,26,Finnmark
2024-07-14,14.671877283004253,23.402259244249876,28,Finnmark
2024-07-15,20.158458038088753,21.560687934793425,27,Finnmark
2024-07-16,13.830117540239826,23.757513241375484,28,Finnmark
2024-07-17,21.414058148216572,21.778275899605607,28,Finnmark
2024-07-18,5.750749095300048,22.18510072290368,26,Finnmark
2024-07-19,10.06125120650719,23.869269858644216,27,Finnmark
2024-07-20,20.30817986709213,22.406484073262355,28,Finnmark
2024-07-21,8.625824497386294,21.9418780484822,25,Finnmark
2024-07-22,22.98511191028331,21.033149754699338,26,Finnmark
2024-07-23,13.678967579599094,22.784300293516832,25,Finnmark
2024-07-24,35.163904956178364,21.968265862831416,29,Finnmark
2024-07-25,11.79079368809192,20.839456745320327,28,Finnmark
2024-07-26,19.464266453711854,22.535058447552718,31,Finnmark
2024-07-27,15.458934180757147,24.861906646245366,27,Finnmark
2024-07-28,17.948124584250195,22.04266534015425,27,Finnmark
2024-07-29,31.204590427426854,21.815267774404933,28,Finnmark
2024-07-30,16.205425206371245,23.472156745621717,29,Finnmark
2024-07-31,26.54684816960269,18.65501914419177,29,Finnmark
2024-08-01,16.008051376955343,20.76690575427951,25,Finnmark
2024-08-02,11.93092003397989,19.74967112491401,25,Finnmark
2024-08-03,9.080033250172058,20.080314198430216,28,Finnmark
2024-08-04,15.029369777180264,21.812900428320717,28,Finnmark
2024-08-05,34.39411122698291,21.329168714003526,28,Finnmark
2024-08-06,23.15988889876011,18.26488937340743,27,Finnmark
2024-08-07,16.96282656797473,19.02202261448617,27,Finnmark
2024-08-08,28.431564461727973,24.031761097171007,31,Finnmark
2024-08-09,26.195227576955958,19.646549927006497,31,Finnmark
2024-08-10,7.867003840017995,19.79480470111097,25,Finnmark
2024-08-11,4.691128610980622,20.582586327403792,24,Finnmark
2024-08-12,13.407522206064927,18.841921305748933,25,Finnmark
2024-08-13,15.910927424570378,20.036877317442976,26,Finnmark
2024-08-14,20.617636315964763,21.34314663506589,25,Finnmark
2024-08-15,3.9484067604930777,20.282479260773194,25,Finnmark
2024-08-16,26.507837747331703,22.5739293812597,26,Finnmark
2024-08-17,10.275142341832668,21.374510850532086,26,Finnmark
2024-08-18,16.427154558050763,17.52059850479616,25,Finnmark
2024-08-19,15.335735563414769,20.53646173272919,24,Finnmark
2024-08-20,13.052685129008989,21.73606017691252,24,Finnmark
2024-08-21,12.6132206699513,17.877843705628305,23,Finnmark
2024-08-22,6.631724203833569,20.119183696070515,23,Finnmark
2024-08-23,9.049040902699817,22.592520755869472,26,Finnmark
2024-08-24,20.978312394588595,20.4023163460678,26,Finnmark
2024-08-25,12.181431294409098,18.75013459115961,25,Finnmark
2024-08-26,24.97056811530937,17.03490039947511,27,Finnmark
2024-08-27,16.151890212739648,19.224092713814894,29,Finnmark
2024-08-28,11.43159550925832,21.145992397993894,27,Finnmark
2024-08-29,19.79602632687489,19.19711304224403,27,Finnmark
2024-08-30,22.309911672908918,20.045897307025896,28,Finnmark
2024-08-31,20.07860344130747,19.04596853224516,29,Finnmark
2024-09-01,19.717395260207034,19.052297331820522,29,Finnmark
2024-09-02,21.83267177272819,18.727755147057973,26,Finnmark
2024-09-03,32.88252788773936,16.359617599745494,28,Finnmark
2024-09-04,13.299882505899712,19.440666310932805,26,Finnmark
2024-09-05,14.128407611788829,17.623058815736993,25,Finnmark
2024-09-06,12.705796404727856,22.090904057277807,25,Finnmark
2024-09-07,27.37977540192045,19.369494244993703,29,Finnmark
2024-09-08,10.038034859303217,17.400479838565413,28,Finnmark
2024-09-09,12.249393588626718,20.56743727828135,31,Finnmark
2024-09-10,13.71517509621708,24.594368510444195,29,Finnmark
2024-09-11,19.614557128489118,19.516158781826352,27,Finnmark
2024-09-12,21.942582876964018,17.65880812850628,26,Finnmark
2024-09-13,20.053378515623017,17.073102378527153,23,Finnmark
2024-09-14,24.125919649388013,19.092367226239183,21,Finnmark
2024-09-15,4.36527341141986,16.33650257183557,21,Finnmark
2024-09-16,9.430267980213792,16.390846338823202,21,Finnmark
2024-09-17,23.500131678410774,21.550531255198713,22,Finnmark
2024-09-18,21.08708560019445,17.742086882896032,21,Finnmark
2024-09-19,20.12080887955415,17.051999155993716,23,Finnmark
2024-09-20,25.89450194827192,17.635282591060502,25,Finnmark
2024-09-21,17.58553918663094,18.632724318266586,24,Finnmark
2024-09-22,18.384573269780333,19.519952814214715,24,Finnmark
2024-09-23,17.896816146453528,22.855911252478457,27,Finnmark
2024-09-24,18.18043658536982,14.925639002266468,28,Finnmark
2024-09-25,8.867692301004963,16.891502022487884,27,Finnmark
2024-09-26,12.96551125467442,19.977976240508074,27,Finnmark
2024-09-27,14.390615350971085,19.941480485200263,26,Finnmark
2024-09-28,20.78110469402939,20.1443819478819,27,Finnmark
2024-09-29,17.060599504582584,20.8681045059136,25,Finnmark
2024-09-30,11.449008544759137,21.55679440890607,25,Finnmark
2024-10-01,18.491766700210036,21.910183965353298,25,Finnmark
2024-10-02,13.864063289350462,20.68306947922955,24,Finnmark
2024-10-03,25.401979187254554,17.777097580598042,25,Finnmark
2024-10-04,18.456623345062923,21.227557775185655,27,Finnmark
2024-10-05,9.805759575621623,19.372605822475112,26,Finnmark
2024-10-06,18.753679978387062,21.846908559652377,28,Finnmark
2024-10-07,19.590601132476152,17.36259291948941,26,Finnmark
2024-10-08,14.091293424424281,18.564423110171248,25,Finnmark
2024-10-09,13.934895852425925,20.245858321532623,27,Finnmark
2024-10-10,10.986797536260841,17.657137604098207,26,Finnmark
2024-10-11,19.379562658678537,21.423369872774117,25,Finnmark
2024-10-12,14.496913049585528,19.777774748962536,25,Finnmark
2024-10-13,29.072415959638306,20.780728663443025,27,Finnmark
2024-10-14,16.340224920392128,19.289231681329504,26,Finnmark
2024-10-15,21.09922635889774,18.631588793489534,27,Finnmark
2024-10-16,19.592275326566966,21.12955819647145,28,Finnmark
2024-10-17,13.670564397728297,19.1679629464417,25,Finnmark
2024-10-18,17.922170315686657,16.373348449825354,25,Finnmark
2024-10-19,11.097141772726857,19.38651307467236,26,Finnmark
2024-10-20,25.919944961982274,17.634369223505423,28,Finnmark
2024-10-21,7.361466021700595,17.94755748558123,24,Finnmark
2024-10-22,11.96767289858434,19.294766835158665,24,Finnmark
2024-10-23,21.3029506211517,18.810353514569616,25,Finnmark
2024-10-24,29.413513490188485,16.66050964522211,28,Finnmark
2024-10-25,4.580081834676635,19.567078092185213,25,Finnmark
2024-10-26,18.14035112679577,23.362340687818136,25,Finnmark
2024-10-27,18.142139152326443,21.986110180343854,25,Finnmark
2024-10-28,12.281625819464853,19.60683361411411,24,Finnmark
2024-10-29,7.423739287240153,20.914316779505764,22,Finnmark
2024-10-30,19.938518923889422,20.247708895168604,24,Finnmark
2024-10-31,16.466881250726807,18.709436337087688,24,Finnmark
2024-11-01,13.025201125598986,20.046799837727633,24,Finnmark
2024-11-02,20.628722046685382,18.75595012136323,24,Finnmark
2024-11-03,8.794601911835494,17.606851928348227,20,Finnmark
2024-11-04,4.594903529091353,24.221732283319273,21,Finnmark
2024-11-05,85.96667213726747,17.7668476797697,31,Finnmark
2024-11-06,65.99831490756027,21.296138054328978,32,Finnmark
2024-11-07,70.5850092781356,17.96764561319467,34,Finnmark
2024-11-08,58.763413053367394,20.074796056017973,34,Finnmark
2024-11-09,66.26081661912883,17.158921229589993,36,Finnmark
2024-11-10,71.61945385826755,17.74993463945028,36,Finnmark
2024-11-11,95.44982295945807,16.78255910614866,42,Finnmark
2024-11-12,56.13371021627719,21.686260009354037,40,Finnmark
2024-11-13,50.95526130657304,21.377433305990998,37,Finnmark
2024-11-14,63.89528008242459,17.99886053350886,36,Finnmark
2024-11-15,85.31536757271985,18.282016287959305,38,Finnmark
2024-11-16,109.33689333099146,19.099638200633546,41,Finnmark
2024-11-17,155.9087401581434,16.09781994220871,45,Finnmark
2024-11-18,61.761116458050516,20.829238106000503,35,Finnmark
2024-11-19,40.11335839781137,21.290972145120723,32,Finnmark
2024-11-20,89.99446974080695,20.372972693162893,34,Finnmark
2024-11-21,61.73174489027054,24.640168005433726,35,Finnmark
2024-11-22,36.08464401638848,20.522328998555633,29,Finnmark
2024-11-23,47.80894508239523,19.352666483699462,26,Finnmark
2024-11-24,60.74260632594319,20.76876157351203,28,Finnmark
2024-11-25,74.02059434311941,20.848554546797455,31,Finnmark
2024-11-26,42.79861023809364,24.804144156938733,28,Finnmark
2024-11-27,41.368624437812024,25.061011084801503,29,Finnmark
2024-11-28,76.59372235623185,24.493702344958333,34,Finnmark
2024-11-29,55.797065191843664,25.585429741727857,32,Finnmark
2024-11-30,57.49875963694977,22.81932802955358,32,Finnmark
2024-12-01,77.2289678022344,23.01829916707744,34,Finnmark
2024-12-02,76.39537025663473,20.99053153690199,33,Finnmark
2024-12-03,65.23599428382512,22.617586043993906,26,Finnmark
2024-12-04,36.12744263469155,23.785911627985957,27,Finnmark
2024-12-05,107.76787850975629,22.954881000877013,35,Finnmark
2024-12-06,67.52825960802015,20.064791365988356,33,Finnmark
2024-12-07,109.46576699923337,20.716819907989688,37,Finnmark
2024-12-08,58.54694188919365,22.772718067390343,34,Finnmark
2024-12-09,80.33872228561358,22.922974926310637,33,Finnmark
2024-12-10,74.70557898664862,23.520316213336425,34,Finnmark
2024-12-11,51.36415012541286,20.225089431172332,32,Finnmark
2024-12-12,52.15129515476028,21.528347083477875,32,Finnmark
2024-12-13,77.52103215404446,22.579095711326776,36,Finnmark
2024-12-14,82.64312092647528,20.425322328032212,37,Finnmark
2024-12-15,26.034350738219043,25.522138322754433,31,Finnmark
2024-12-16,65.41194777686283,20.18690833654684,33,Finnmark
2024-12-17,60.17631972584361,24.37821331148002,33,Finnmark
2024-12-18,34.44320406883262,23.97069768404336,34,Finnmark
2024-12-19,66.22560914395484,29.919779671091344,35,Finnmark
2024-12-20,55.573949650478696,22.960172795926415,33,Finnmark
2024-12-21,47.09503644285394,23.17793029633642,31,Finnmark
2024-12-22,35.77284188706622,25.61454620254795,29,Finnmark
2024-12-23,77.96344440676678,24.105713330077815,32,Finnmark
2024-12-24,18.374201493906313,19.472475604994404,27,Finnmark
2024-12-25,15.639538391334252,25.458200371449433,26,Finnmark
2024-12-26,13.938672391484857,25.991162099694925,26,Finnmark
2024-12-27,5.4391620138224095,24.01183071833139,21,Finnmark
2024-12-28,18.882872273038053,20.65050670796353,20,Finnmark
2024-12-29,20.299038309001883,23.35714288546565,21,Finnmark
2024-12-30,16.729531244160523,27.582898231360346,22,Finnmark
2024-12-31,4.830917425986309,20.903445722293576,15,Finnmark
2025-01-01,19.725838179446537,21.67958399277382,18,Finnmark
2025-01-02,14.494041060350588,27.914722391543286,19,Finnmark
2025-01-03,13.548292588865248,28.526842976104607,19,Finnmark
2025-01-04,22.045234285088007,22.744310217370526,22,Finnmark
2025-01-05,16.4157900486379,25.327194485157836,21,Finnmark
2025-01-06,23.223411314978133,22.532649712657335,20,Finnmark
2025-01-07,6.153717005872984,25.641671262284046,20,Finnmark
2025-01-08,12.088113093045601,22.970921438977935,20,Finnmark
2025-01-09,8.780297927334498,27.348597217324922,19,Finnmark
2025-01-10,11.820880190196203,23.521007845117065,19,Finnmark
2025-01-11,14.052166397638707,24.486198709895536,19,Finnmark
2025-01-12,6.079251161009138,26.05322459181466,19,Finnmark
2025-01-13,16.341708483437202,25.793207268090683,19,Finnmark
2025-01-14,13.577248477248535,27.69131396149835,20,Finnmark
2025-01-15,21.822160152847204,28.09653350375845,17,Finnmark
2025-01-16,13.981649881587307,27.068965642626246,18,Finnmark
2025-01-17,24.841753167707356,25.89138349665298,21,Finnmark
2025-01-18,22.951289431610522,28.0698000313834,18,Finnmark
2025-01-19,17.42287349537952,26.954630029508085,21,Finnmark
2025-01-20,12.379324358214092,21.931177963222154,19,Finnmark
2025-01-21,23.798214453840906,26.488199011694082,21,Finnmark
2025-01-22,21.38018925257888,25.509830987582557,22,Finnmark
2025-01-23,9.669752060266624,28.681537471736508,20,Finnmark
2025-01-24,23.970558710930185,24.237360066684985,22,Finnmark
2025-01-25,14.924518470787177,29.109777009141283,22,Finnmark
2025-01-26,30.97314552202519,25.130126756363413,21,Finnmark
2025-01-27,24.86311568510124,28.53352019485653,20,Finnmark
2025-01-28,28.796458752910272,27.686883587174723,23,Finnmark
2025-01-29,20.88347596720092,25.206272179108275,23,Finnmark
2025-01-30,23.73257870291933,27.270623223091945,24,Finnmark
2025-01-31,14.201072580538835,23.728674632751158,24,Finnmark
2025-02-01,16.565362383098964,28.715142958078598,22,Finnmark
2025-02-02,12.669274202527458,29.269728392823133,22,Finnmark
2025-02-03,17.551781414860496,25.644784995369477,22,Finnmark
2025-02-04,22.891612413080534,25.169602027886558,21,Finnmark
2025-02-05,15.943554374827773,29.47096615433849,22,Finnmark
2025-02-06,36.56816031390005,24.398672475746746,23,Finnmark
2025-02-07,11.805560527227684,25.414326463486333,22,Finnmark
2025-02-08,12.519974051039162,26.283797078694185,21,Finnmark
2025-02-09,13.578456340264776,27.197371998781268,18,Finnmark
2025-02-10,32.322919783283716,27.376505417227587,21,Finnmark
2025-02-11,13.508619722435938,27.52170608710226,21,Finnmark
2025-02-12,17.98065382717334,31.23192891830544,23,Finnmark
2025-02-13,17.119659988595053,24.37538749415507,22,Finnmark
2025-02-14,18.53174959494969,24.82803669604651,22,Finnmark
2025-02-15,21.32977235390022,28.101089854759646,22,Finnmark
2025-02-16,35.45702376027917,26.5120785036386,21,Finnmark
2025-02-17,8.450638940143731,30.426199700814717,21,Finnmark
2025-02-18,15.390011462790206,26.582077010511192,22,Finnmark
2025-02-19,31.024339191727908,28.897859050885728,24,Finnmark
2025-02-20,5.799641883533452,28.43557957897607,20,Finnmark
2025-02-21,24.71032493820157,30.16658726843351,23,Finnmark
2025-02-22,6.460768338095825,27.827000068092858,22,Finnmark
2025-02-23,17.736181748523844,28.09970822721028,22,Finnmark
2025-02-24,17.477825449516782,28.572492847735948,24,Finnmark
2025-02-25,11.932836221260667,30.767602505765623,22,Finnmark
2025-02-26,1.7483591748406866,28.814156771596988,20,Finnmark
2025-02-27,7.031108792119783,28.65984303330198,22,Finnmark
2025-02-28,13.39731374807136,29.275460257589508,22,Finnmark
2025-03-01,41.66180922562541,26.82121894499322,26,Finnmark
2025-03-02,18.425267621832454,27.300800289617182,25,Finnmark
2025-03-03,24.969244329643363,26.781977319116194,23,Finnmark
2025-03-04,67.54366992509853,28.189641683459534,30,Finnmark
2025-03-05,51.28925923189939,30.018190854682008,33,Finnmark
2025-03-06,65.5028405223397,26.95608432079525,35,Finnmark
2025-03-07,62.8600275248039,25.918911321421707,38,Finnmark
2025-03-08,126.97734054182723,30.08770114411039,47,Finnmark
2025-03-09,67.8848224572536,28.21303187625323,48,Finnmark
2025-03-10,65.298841440947,30.824071258926708,47,Finnmark
2025-03-11,80.63955767499337,31.47430627292889,48,Finnmark
2025-03-12,35.95725081915424,28.408814987076582,41,Finnmark
2025-03-13,79.16309095995062,28.888115369920875,46,Finnmark
2025-03-14,87.9633461208449,30.14754769595758,50,Finnmark
2025-03-15,110.17508334787293,29.012587904798455,51,Finnmark
2025-03-16,36.78080728081314,30.328700414447813,45,Finnmark
2025-03-17,49.68324274953506,27.813875332707333,41,Finnmark
2025-03-18,61.730805908611835,30.3240531982252,42,Finnmark
2025-03-19,70.66267975789278,30.631924251381335,43,Finnmark
2025-03-20,53.51524529720879,33.27866802841749,43,Finnmark
2025-03-21,60.370970943569716,29.560693181691754,43,Finnmark
2025-03-22,58.516020801912774,30.111287197494192,44,Finnmark
2025-03-23,42.76703180278407,26.434045634991158,44,Finnmark
2025-03-24,63.239298160781274,27.951007576021954,46,Finnmark
2025-03-25,70.8210351808404,29.121823485133184,48,Finnmark
